"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2952","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-01 23:00","2020","07","01","23:00","26.2",NA,"14.8",NA,"49",NA,"0.0",NA,"34",NA,"9",NA,"16.1",NA,"100.37",NA,"30",NA,NA,NA,NA
"2953","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 00:00","2020","07","02","00:00","25.5",NA,"15.4",NA,"53",NA,"0.0",NA,"33",NA,"13",NA,"16.1",NA,"100.35",NA,"30",NA,NA,NA,NA
"2954","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 01:00","2020","07","02","01:00","24.6",NA,"16.2",NA,"59",NA,"0.0",NA,"33",NA,"15",NA,"16.1",NA,"100.36",NA,"29",NA,NA,NA,NA
"2955","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 02:00","2020","07","02","02:00","24.8",NA,"16.4",NA,"59",NA,"0.0",NA,"34",NA,"13",NA,"16.1",NA,"100.39",NA,"30",NA,NA,NA,NA
"2956","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 03:00","2020","07","02","03:00","24.7",NA,"15.5",NA,"56",NA,"0.0",NA,"33",NA,"17",NA,"16.1",NA,"100.38",NA,"29",NA,NA,NA,NA
"2957","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 04:00","2020","07","02","04:00","24.3",NA,"15.5",NA,"57",NA,"0.0",NA,"34",NA,"9",NA,"16.1",NA,"100.36",NA,"29",NA,NA,NA,NA
"2958","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 05:00","2020","07","02","05:00","24.1",NA,"15.1",NA,"57",NA,"0.0",NA,"33",NA,"11",NA,"16.1",NA,"100.38",NA,"28",NA,NA,NA,NA
"2959","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 06:00","2020","07","02","06:00","24.8",NA,"15.2",NA,"55",NA,"0.0",NA,"33",NA,"13",NA,"16.1",NA,"100.40",NA,"29",NA,NA,NA,NA
"2960","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 07:00","2020","07","02","07:00","26.5",NA,"15.3",NA,"50",NA,"0.0",NA,"34",NA,"11",NA,"16.1",NA,"100.43",NA,"31",NA,NA,NA,NA
"2961","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 08:00","2020","07","02","08:00","28.5",NA,"15.2",NA,"44",NA,"0.0",NA,"32",NA,"18",NA,"16.1",NA,"100.44",NA,"33",NA,NA,NA,NA
"2962","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 09:00","2020","07","02","09:00","29.5",NA,"16.7",NA,"45",NA,"0.0",NA,"33",NA,"17",NA,"16.1",NA,"100.41",NA,"35",NA,NA,NA,NA
"2963","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 10:00","2020","07","02","10:00","30.8",NA,"17.4",NA,"44",NA,"0.0",NA,"29",NA,"15",NA,"16.1",NA,"100.40",NA,"36",NA,NA,NA,NA
"2964","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 11:00","2020","07","02","11:00","27.1",NA,"18.6",NA,"59",NA,"0.0",NA,"18",NA,"15",NA,"16.1",NA,"100.36",NA,"34",NA,NA,NA,NA
"2965","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 12:00","2020","07","02","12:00","27.3",NA,"19.6",NA,"62",NA,"0.0",NA,"20",NA,"17",NA,"16.1",NA,"100.34",NA,"35",NA,NA,NA,NA
"2966","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 13:00","2020","07","02","13:00","27.6",NA,"18.5",NA,"57",NA,"0.0",NA,"19",NA,"8",NA,"16.1",NA,"100.31",NA,"34",NA,NA,NA,NA
"2967","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 14:00","2020","07","02","14:00","29.3",NA,"19.4",NA,"55",NA,"0.0",NA,"17",NA,"8",NA,"16.1",NA,"100.27",NA,"36",NA,NA,NA,NA
"2968","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 15:00","2020","07","02","15:00","33.8",NA,"16.1",NA,"34",NA,"0.0",NA,NA,"M","8",NA,"16.1",NA,"100.25",NA,"38",NA,NA,NA,NA
"2969","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 16:00","2020","07","02","16:00","34.1",NA,"15.1",NA,"31",NA,"0.0",NA,"35",NA,"15",NA,"16.1",NA,"100.24",NA,"38",NA,NA,NA,NA
"2970","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 17:00","2020","07","02","17:00","33.6",NA,"14.1",NA,"30",NA,"0.0",NA,"36",NA,"18",NA,"16.1",NA,"100.23",NA,"37",NA,NA,NA,NA
"2971","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 18:00","2020","07","02","18:00","32.5",NA,"15.1",NA,"34",NA,"0.0",NA,"34",NA,"17",NA,"16.1",NA,"100.24",NA,"37",NA,NA,NA,NA
"2972","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 19:00","2020","07","02","19:00","31.5",NA,"16.2",NA,"39",NA,"0.0",NA,"36",NA,"17",NA,"16.1",NA,"100.26",NA,"36",NA,NA,NA,NA
"2973","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 20:00","2020","07","02","20:00","30.7",NA,"17.0",NA,"43",NA,"0.0",NA,"32",NA,"15",NA,"16.1",NA,"100.25",NA,"36",NA,NA,NA,NA
"2974","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 21:00","2020","07","02","21:00","29.5",NA,"15.8",NA,"43",NA,"0.0",NA,"30",NA,"9",NA,"16.1",NA,"100.31",NA,"34",NA,NA,NA,NA
"2975","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 22:00","2020","07","02","22:00","28.1",NA,"14.3",NA,"42",NA,"0.0",NA,"30",NA,"21",NA,"16.1",NA,"100.33",NA,"32",NA,NA,NA,NA
"2976","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-02 23:00","2020","07","02","23:00","26.8",NA,"14.1",NA,"45",NA,"0.0",NA,"31",NA,"17",NA,"16.1",NA,"100.33",NA,"30",NA,NA,NA,NA
"2977","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 00:00","2020","07","03","00:00","25.5",NA,"13.9",NA,"48",NA,"0.0",NA,"31",NA,"17",NA,"16.1",NA,"100.32",NA,"29",NA,NA,NA,NA
"2978","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 01:00","2020","07","03","01:00","24.9",NA,"14.3",NA,"51",NA,"0.0",NA,"30",NA,"13",NA,"16.1",NA,"100.30",NA,"28",NA,NA,NA,NA
"2979","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 02:00","2020","07","03","02:00","23.2",NA,"15.0",NA,"60",NA,"0.0",NA,"27",NA,"9",NA,"16.1",NA,"100.30",NA,"27",NA,NA,NA,NA
"2980","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 03:00","2020","07","03","03:00","18.8",NA,"14.7",NA,"77",NA,"0.0",NA,"29",NA,"5",NA,"16.1",NA,"100.30",NA,NA,NA,NA,NA,NA
"2981","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 04:00","2020","07","03","04:00","24.1",NA,"15.7",NA,"59",NA,"0.0",NA,"30",NA,"9",NA,"16.1",NA,"100.30",NA,"29",NA,NA,NA,NA
"2982","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 05:00","2020","07","03","05:00","24.0",NA,"15.6",NA,"59",NA,"0.0",NA,"31",NA,"9",NA,"16.1",NA,"100.32",NA,"28",NA,NA,NA,NA
"2983","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 06:00","2020","07","03","06:00","24.0",NA,"16.2",NA,"61",NA,"0.0",NA,"31",NA,"11",NA,"16.1",NA,"100.36",NA,"29",NA,NA,NA,NA
"2984","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 07:00","2020","07","03","07:00","25.1",NA,"17.8",NA,"63",NA,"0.0",NA,"33",NA,"13",NA,"16.1",NA,"100.39",NA,"31",NA,NA,NA,NA
"2985","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 08:00","2020","07","03","08:00","26.8",NA,"19.5",NA,"64",NA,"0.0",NA,"34",NA,"15",NA,"16.1",NA,"100.41",NA,"34",NA,NA,NA,NA
"2986","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 09:00","2020","07","03","09:00","28.4",NA,"20.5",NA,"62",NA,"0.0",NA,"35",NA,"11",NA,"16.1",NA,"100.40",NA,"36",NA,NA,NA,NA
"2987","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 10:00","2020","07","03","10:00","29.1",NA,"20.0",NA,"57",NA,"0.0",NA,NA,"M","9",NA,"16.1",NA,"100.43",NA,"37",NA,NA,NA,NA
"2988","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 11:00","2020","07","03","11:00","26.5",NA,"19.5",NA,"65",NA,"0.0",NA,"18",NA,"17",NA,"16.1",NA,"100.43",NA,"34",NA,NA,NA,NA
"2989","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 12:00","2020","07","03","12:00","24.7",NA,"19.2",NA,"71",NA,"0.0",NA,"19",NA,"15",NA,"16.1",NA,"100.45",NA,"32",NA,NA,NA,NA
"2990","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 13:00","2020","07","03","13:00","30.8",NA,"19.9",NA,"52",NA,"0.0",NA,"32",NA,"17",NA,"16.1",NA,"100.38",NA,"38",NA,NA,NA,NA
"2991","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 14:00","2020","07","03","14:00","31.5",NA,"20.7",NA,"52",NA,"0.0",NA,"29",NA,"22",NA,"16.1",NA,"100.32",NA,"40",NA,NA,NA,NA
"2992","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 15:00","2020","07","03","15:00","32.5",NA,"19.9",NA,"47",NA,"0.0",NA,"32",NA,"17",NA,"16.1",NA,"100.30",NA,"40",NA,NA,NA,NA
"2993","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 16:00","2020","07","03","16:00","32.1",NA,"19.2",NA,"46",NA,"0.0",NA,"33",NA,"21",NA,"16.1",NA,"100.26",NA,"39",NA,NA,NA,NA
"2994","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 17:00","2020","07","03","17:00","31.8",NA,"19.4",NA,"47",NA,"0.0",NA,"31",NA,"15",NA,"16.1",NA,"100.26",NA,"39",NA,NA,NA,NA
"2995","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 18:00","2020","07","03","18:00","31.0",NA,"20.3",NA,"52",NA,"0.0",NA,"33",NA,"15",NA,"16.1",NA,"100.28",NA,"39",NA,NA,NA,NA
"2996","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 19:00","2020","07","03","19:00","29.4",NA,"19.1",NA,"53",NA,"0.0",NA,"34",NA,"18",NA,"16.1",NA,"100.29",NA,"36",NA,NA,NA,NA
"2997","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 20:00","2020","07","03","20:00","28.4",NA,"18.1",NA,"53",NA,"0.0",NA,"34",NA,"18",NA,"16.1",NA,"100.33",NA,"34",NA,NA,NA,NA
"2998","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 21:00","2020","07","03","21:00","27.5",NA,"16.4",NA,"50",NA,"0.0",NA,"35",NA,"18",NA,"16.1",NA,"100.39",NA,"32",NA,NA,NA,NA
"2999","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 22:00","2020","07","03","22:00","26.8",NA,"16.7",NA,"53",NA,"0.0",NA,"35",NA,"9",NA,"16.1",NA,"100.43",NA,"32",NA,NA,NA,NA
"3000","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-03 23:00","2020","07","03","23:00","25.8",NA,"17.3",NA,"59",NA,"0.0",NA,"32",NA,"17",NA,"16.1",NA,"100.41",NA,"31",NA,NA,NA,NA
"3001","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 00:00","2020","07","04","00:00","24.9",NA,"17.5",NA,"63",NA,"0.0",NA,"32",NA,"15",NA,"16.1",NA,"100.42",NA,"31",NA,NA,NA,NA
"3002","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 01:00","2020","07","04","01:00","25.0",NA,"16.7",NA,"59",NA,"0.0",NA,"33",NA,"15",NA,"16.1",NA,"100.44",NA,"30",NA,NA,NA,NA
"3003","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 02:00","2020","07","04","02:00","24.7",NA,"15.6",NA,"56",NA,"0.0",NA,"33",NA,"15",NA,"16.1",NA,"100.46",NA,"29",NA,NA,NA,NA
"3004","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 03:00","2020","07","04","03:00","24.1",NA,"14.1",NA,"53",NA,"0.0",NA,"34",NA,"15",NA,"16.1",NA,"100.48",NA,"28",NA,NA,NA,NA
"3005","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 04:00","2020","07","04","04:00","24.0",NA,"13.1",NA,"50",NA,"0.0",NA,"35",NA,"17",NA,"16.1",NA,"100.51",NA,"27",NA,NA,NA,NA
"3006","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 05:00","2020","07","04","05:00","23.2",NA,"13.2",NA,"53",NA,"0.0",NA,"34",NA,"18",NA,"16.1",NA,"100.55",NA,"26",NA,NA,NA,NA
"3007","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 06:00","2020","07","04","06:00","23.2",NA,"13.1",NA,"53",NA,"0.0",NA,"35",NA,"18",NA,"16.1",NA,"100.59",NA,"26",NA,NA,NA,NA
"3008","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 07:00","2020","07","04","07:00","24.3",NA,"12.8",NA,"48",NA,"0.0",NA,"35",NA,"13",NA,"16.1",NA,"100.60",NA,"27",NA,NA,NA,NA
"3009","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 08:00","2020","07","04","08:00","25.8",NA,"13.0",NA,"44",NA,"0.0",NA,"34",NA,"13",NA,"16.1",NA,"100.62",NA,"29",NA,NA,NA,NA
"3010","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 09:00","2020","07","04","09:00","27.2",NA,"12.0",NA,"38",NA,"0.0",NA,"3",NA,"9",NA,"16.1",NA,"100.66",NA,"29",NA,NA,NA,NA
"3011","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 10:00","2020","07","04","10:00","25.7",NA,"13.7",NA,"47",NA,"0.0",NA,"15",NA,"11",NA,"16.1",NA,"100.68",NA,"29",NA,NA,NA,NA
"3012","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 11:00","2020","07","04","11:00","26.1",NA,"13.1",NA,"44",NA,"0.0",NA,"16",NA,"11",NA,"16.1",NA,"100.69",NA,"29",NA,NA,NA,NA
"3013","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 12:00","2020","07","04","12:00","25.5",NA,"16.1",NA,"55",NA,"0.0",NA,"18",NA,"9",NA,"16.1",NA,"100.69",NA,"30",NA,NA,NA,NA
"3014","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 13:00","2020","07","04","13:00","27.3",NA,"13.3",NA,"42",NA,"0.0",NA,"13",NA,"11",NA,"16.1",NA,"100.63",NA,"30",NA,NA,NA,NA
"3015","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 14:00","2020","07","04","14:00","25.1",NA,"17.6",NA,"63",NA,"0.0",NA,"19",NA,"5",NA,"16.1",NA,"100.63",NA,"31",NA,NA,NA,NA
"3016","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 15:00","2020","07","04","15:00","24.1",NA,"17.8",NA,"68",NA,"0.0",NA,"24",NA,"9",NA,"16.1",NA,"100.64",NA,"30",NA,NA,NA,NA
"3017","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 16:00","2020","07","04","16:00","24.8",NA,"18.2",NA,"66",NA,"0.0",NA,"21",NA,"11",NA,"16.1",NA,"100.59",NA,"31",NA,NA,NA,NA
"3018","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 17:00","2020","07","04","17:00","24.9",NA,"18.2",NA,"66",NA,"0.0",NA,"22",NA,"5",NA,"16.1",NA,"100.50",NA,"31",NA,NA,NA,NA
"3019","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 18:00","2020","07","04","18:00","25.2",NA,"17.2",NA,"61",NA,"0.0",NA,"25",NA,"5",NA,"16.1",NA,"100.49",NA,"31",NA,NA,NA,NA
"3020","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 19:00","2020","07","04","19:00","25.0",NA,"13.3",NA,"48",NA,"0.0",NA,NA,NA,"0",NA,"16.1",NA,"100.48",NA,"28",NA,NA,NA,NA
"3021","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 20:00","2020","07","04","20:00","24.6",NA,"12.4",NA,"46",NA,"0.0",NA,"26",NA,"4",NA,"16.1",NA,"100.49",NA,"27",NA,NA,NA,NA
"3022","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 21:00","2020","07","04","21:00","23.4",NA,"13.1",NA,"52",NA,"0.0",NA,NA,"M","4",NA,"16.1",NA,"100.54",NA,"26",NA,NA,NA,NA
"3023","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 22:00","2020","07","04","22:00","25.0",NA,"11.0",NA,"41",NA,"0.0",NA,"34",NA,"8",NA,"16.1",NA,"100.58",NA,"27",NA,NA,NA,NA
"3024","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-04 23:00","2020","07","04","23:00","22.0",NA,"11.5",NA,"51",NA,"0.0",NA,"30",NA,"5",NA,"16.1",NA,"100.59",NA,NA,NA,NA,NA,NA
"3025","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05 00:00","2020","07","05","00:00","19.9",NA,"12.1",NA,"60",NA,"0.0",NA,"26",NA,"5",NA,"16.1",NA,"100.57",NA,NA,NA,NA,NA,NA
"3026","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05 01:00","2020","07","05","01:00","18.7",NA,"11.7",NA,"63",NA,"0.0",NA,"27",NA,"13",NA,"16.1",NA,"100.57",NA,NA,NA,NA,NA,NA
"3027","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05 02:00","2020","07","05","02:00","18.1",NA,"11.3",NA,"64",NA,"0.0",NA,"26",NA,"13",NA,"16.1",NA,"100.58",NA,NA,NA,NA,NA,NA
"3028","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05 03:00","2020","07","05","03:00","18.8",NA,"11.4",NA,"62",NA,"0.0",NA,"29",NA,"5",NA,"16.1",NA,"100.56",NA,NA,NA,NA,NA,NA
"3029","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-07-05 04:00","2020","07","05","04:00","17.0",NA,"11.8",NA,"71",NA,"0.0",NA,"29",NA,"5",NA,"16.1",NA,"100.59",NA,NA,NA,NA,NA,NA
